DEP_NAME,COMMODS,SIZE_VAL,GEOL_PROV,O_STRAT_NM,H_STRAT_NM,LONGITUDE,LATITUDE
GLENALBYN,"Copper, Silver",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,138.8737942,-35.2430465
BALYARTA,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,138.9894142,-35.0907715
EMILY STAR,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,138.9962562,-35.1025155
PALMER HILL,"Gold, Copper",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Backstairs Passage Formation,139.1595752,-34.8468055
TRESEVEAN,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0033252,-35.0827165
EIMES,"Phosphate, Copper",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),deep weathering,Fork Tree Limestone,139.1576262,-34.2984895
SEDAN 85,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.1190202,-34.5348515
MONARTO 84,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.1581731,-35.1465555
SEDAN 83,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.1708612,-34.5905495
FRAHNS,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Tapanappa Formation,139.0928802,-35.0765545
KANMANTOO NORTH,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Tapanappa Formation,139.0079672,-35.0720555
SEDAN 82,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.2353692,-34.6128685
SEDAN 81,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.2404142,-34.6063595
SEDAN 80,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.2402762,-34.6025705
MILLBRAE,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0047182,-35.0253015
SNAKE GULLY,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0045672,-35.0450435
BREMER 4,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),hydrothermal alteration,Tapanappa Formation,139.0338892,-35.0979055
KANMANTOO NO.4,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0067152,-35.0739285
RICES PROPERTY,"Copper, Silver",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.1651852,-34.3122125
SEDAN 74,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Carrickalinga Head Formation,139.2291542,-34.5151295
POONAWURTA,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),,Carrickalinga Head Formation,139.1546752,-34.5641355
RHINE NORTH,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Backstairs Passage Formation,139.1782412,-34.6089745
WHEAL PROSPER,"Copper, Silver, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Carrickalinga Head Formation,139.2134512,-34.7120525
HOPE,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Carrickalinga Head Formation,139.1605012,-34.5956225
CRINNIS,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Kanmantoo Group,139.0355592,-34.5118075
COOLANINE,"Copper, Silver, Lead",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Petrel Cove Formation,138.6027472,-35.5910655
WHEAL ELIZABETH,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,138.9658752,-35.0536865
UNION MINING VENTURE,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Angaston Marble,139.0484672,-34.4720725
ROBERTSONS,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,139.2710683,-32.7423775
GUNSIGHT,"Copper, Cobalt, Rare Earths, Uranium",Locally Significant,MOUNT PAINTER INLIER (CURNAMONA PROVINCE),sheared rocks unit 1,sheared rocks unit 1,139.6474724,-30.0038185
MOUNT BILLY A,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,138.7652374,-31.3972545
SOUTH RIDGE,"Tin, Silver, Copper, Lead, Uranium, Zinc",Significant to SA,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Petermorra Volcanics,139.5312594,-29.7917895
WINDY CREEK,"Copper, Silver",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein unit 3,Mount Neill Granite,139.6877164,-29.9866305
PROSPECT HILL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Prospect Hill Granite,139.5333274,-29.7634795
THE WALL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Tapley Hill Formation,139.3806574,-30.3436255
SHAMROCK,"Copper, Uranium, Uranium Oxide",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wooltana Volcanics,139.3674784,-30.1501885
PINNACLES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wywyana Formation,139.2753554,-30.1800975
PICNIC POINT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Blue Mine Conglomerate,139.3924514,-30.3042015
COMMONWEALTH,"Copper, Silver, Uranium",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wywyana Formation,139.3575904,-30.1849095
COUP,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 1,Wooltana Volcanics,139.4344764,-30.2900765
ARROWIE GORGE,"Manganese, Copper, Iron",Low Significance,ADELAIDE GEOSYNCLINE,gossan,Wilkawillina Limestone,139.2304424,-30.7131435
GRAND JUNCTION,"Copper, Gold, Cobalt",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Paralana Quartzite,139.3546264,-30.1528015
GREAT BOULDER,"Copper, Silver",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein unit 3,Merinjina Tillite,139.4014404,-30.3127835
PEBBLE POINT,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,139.3819354,-30.3202225
PARALANA HOT SPRINGS,"Uranium, Copper",Low Significance,MOUNT PAINTER INLIER (CURNAMONA PROVINCE),Nooldoonooldoona Trondhjemite,Nooldoonooldoona Trondhjemite,139.4415624,-30.1751585
MOUNT BILLY B,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,138.7525004,-31.3934235
MOUNT BILLY D,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,diorite,138.7668674,-31.3958765
APPEALINNA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Tapley Hill Formation,138.7283694,-31.4174405
ERINA,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tarcowie Siltstone,139.1337593,-32.2035815
HENNIGS COMMONWEALTH,"Gold, Copper",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Appila Tillite,139.1090823,-32.9742475
BRITISH EMPIRE,"Copper, Uranium",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Corundum Creek Schist Member,139.4045594,-30.1727105
CLARET,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Blue Mine Conglomerate,139.3746854,-30.3285225
MOUNT NEIL,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Brindana Schist,139.5962414,-30.0271035
MOUNT ADAMS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Yagdlin Phyllite,Yagdlin Phyllite,139.5238794,-30.1098195
HUMANITY,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Wywyana Formation,139.4262014,-30.2548975
HODGKINSON,"Uranium, Copper, Uranium Oxide",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein unit 4,sheared rocks,139.4228374,-30.1856535
ARMCHAIR,"Uranium, Copper, Rare Earths, Uranium Oxide",Low Significance,MOUNT PAINTER INLIER (CURNAMONA PROVINCE),hydrothermal alteration,Radium Ridge Breccias,139.3628224,-30.2039295
CARTHEW P1,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,pegmatite,139.5106664,-30.0704655
BARRARARUNA,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),Skillogalee Dolomite,Skillogalee Dolomite unit 6,139.3989124,-30.2969725
ARKAROOLA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,139.4559324,-30.3141685
MONARCH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Angepena Formation,139.2326004,-30.4679635
MORO,Copper,Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,Parachilna Formation,139.2365424,-30.6992435
NEPOWIE,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Wooltana Volcanics,139.4151924,-30.4158155
O'DONOGHUES CASTLE,"Copper, Silver, Gold, Cobalt",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Skillogalee Dolomite,139.3171364,-30.4162085
GOLDEN POLE,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Fitton Formation unit 3,139.6042624,-29.9800875
FITTON PINNACLES,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Terrapinna Granite,139.5470184,-30.0319825
JUNCTION AND STANLEY,"Copper, Bismuth",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Bolla Bollana Tillite,139.3575604,-30.1451535
UMBERATANA,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),quartz vein,Opaminda Formation,139.2440064,-30.2027695
INGLISTON,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),,,139.3594534,-30.1340605
GREENHILL SOUTH,Copper,Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),,Blue Mine Conglomerate,139.3522384,-30.1290755
WALLACE GULLY,"Gold, Copper",Low Significance,ADELAIDE GEOSYNCLINE,Holocene alluvial/fluvial unit 2,Bolla Bollana Tillite,139.3326324,-30.1581365
WEALTHY KING,Copper,Low Significance,YUDNAMUTANA TROUGH (ADELAIDE GEOSYNCLINE),Opaminda Formation,Wooltana Volcanics,139.2903024,-30.1745195
WHEAL AUSTIN,"Copper, Talc",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wywyana Formation,139.2723784,-30.1844495
WHEAL FROST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Paralana Quartzite,139.3351354,-30.1689485
WHEAL GLEESON SOUTH NO.2,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wooltana Volcanics,139.2860764,-30.1726595
MOUNT BURR GRID,Copper,Low Significance,ADELAIDE GEOSYNCLINE,skarn,Curdimurka Subgroup,138.6994775,-30.3355254
WHEAL GLEESON,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Tindelpina Shale Member,139.2827314,-30.1697495
BARRARANNA SOUTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Woodnamoka Phyllite,139.3992554,-30.2995185
WHEAL TURNER,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wortupa Quartzite,139.2335774,-30.2132875
JANET FAR EAST,"Copper, Cobalt",Low Significance,ADELAIDE GEOSYNCLINE,ferruginisation,Bonney Sandstone,139.3022934,-29.8344475
BRINDANA GORGE,"Copper, Silver, Gold",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wattleowie Granite,139.6338604,-29.9605915
GREAT COPPER BELL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Brindana Schist,139.6921754,-29.9864945
GENERAL FORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Saddleworth Formation,139.2996843,-32.2656325
PERRYHUMUCK,"Copper, Gold",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup,140.2191702,-32.1150265
GREENHILL,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Blue Mine Conglomerate,139.3551244,-30.1042505
GROAN CREEK,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Blue Mine Conglomerate,139.4433574,-30.3202455
HAMILTON,"Copper, Silver",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Amberoona Formation,139.3019174,-30.1572565
HAMILTON CLAIM,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Mount Neill Granite,139.5739684,-30.0038545
LADY BUXTON,"Copper, Talc",Low Significance,ADELAIDE GEOSYNCLINE,Wywyana Formation,Wooltana Volcanics,139.4227434,-30.2631565
LOCH NESS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Ulupa Siltstone,139.1812594,-30.4688095
MCLEISH,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,Blue Range Sandstone,Blue Mine Conglomerate,139.3538684,-30.3853735
MOUNT FITTON SOUTH,"Copper, Silver, Gold",Low Significance,ADELAIDE GEOSYNCLINE,Golden Pole Granite,Mount Neill Granite,139.5622904,-30.0085095
MOUNT JACOB,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Tapley Hill Formation,139.3915544,-30.3844065
MOUNT MCDONNELL,"Copper, Gold, Bismuth",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wywyana Formation,139.3589494,-30.1577035
MOUNT MCTAGGART,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Bolla Bollana Formation,139.2709254,-30.4622515
JERAMS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,deep weathering,Terrapinna Granite,139.5052704,-30.0291695
BALCANOONA NORTH,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Parachilna Formation,139.2246104,-30.7023415
WHITE ANTS,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wooltana Volcanics,139.4203874,-30.2739555
WILLIGAN,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,139.3602804,-30.1507135
WIRRAPOWIE,"Copper, Silver, Gold",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wonoka Formation,139.0073734,-30.9793815
WOODLAMULKA WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wooltana Volcanics,139.4503984,-30.3552465
WORTURPA,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Trezona Formation,139.2423044,-30.4379615
WYWYANA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Blue Mine Conglomerate,139.3301544,-30.3049545
YUDNAMUTANA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wywyana Formation,139.2798714,-30.1771795
SIR DOMINIC,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wywyana Formation,139.3468844,-30.1565675
DALY,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Tapley Hill Formation,139.3386084,-30.1486135
OLD KNOLL,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Bolla Bollana Formation,139.3417784,-30.1553125
JUBILEE,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Tapley Hill Formation,139.3355494,-30.1514625
BALCANOONA EAST,"Copper, Mercury, Lead, Zinc",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Wilkawillina Limestone,139.2302744,-30.7051405
BALCANOONA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Pound Subgroup,139.2246224,-30.7039285
BLACK QUEEN EAST,"Copper, Talc",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wywyana Formation,139.2868654,-30.1773605
BLACK QUEEN WEST,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Wywyana Formation,139.2831974,-30.1770425
BLUE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,hydrothermal alteration,Wortupa Quartzite,139.2423264,-30.1921095
COCKSCOMB,Copper,Low Significance,YUDNAMUTANA TROUGH (ADELAIDE GEOSYNCLINE),hydrothermal alteration,Wywyana Formation,139.3064714,-30.1762625
MULGA HILL,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),pegmatite,Willyama Supergroup unit 1,140.6237481,-32.3091755
MEDINA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Tindelpina Shale Member,139.0952683,-32.7933895
YELDA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Callanna Group,139.2677474,-30.1875765
BLACK SHALE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,Boorloo Siltstone,Boorloo Siltstone unit 1,137.9799286,-29.7467864
MUNTU,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Dome Sandstone,137.7828676,-29.8591664
BOORLOO,Copper,Locally Significant,ADELAIDE GEOSYNCLINE,Tindelpina Member,Tindelpina Shale Member,137.9976806,-29.7506634
DUNNS,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Dunns Mine Formation,137.9538456,-29.7815024
DOME NORTH,Copper,Low Significance,,quartz vein unit 4,Recovery Formation,137.9246876,-29.7425954
WILLOW BORE,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,Angepena Formation,138.7062245,-30.2345124
WIREWINDANA,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Fitton Formation,139.3271164,-30.3491255
KOOLKA,"Iron, Copper",Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),Ethiudna Calc-silicate Group,Ethiudna Subgroup,140.1778226,-31.8881925
MUTOOROO,"Copper, Gold, Cobalt, Sulphur",Locally Significant,WILLYAMA INLIERS (CURNAMONA PROVINCE),Palaeoproterozoic unit 2,Willyama Supergroup,140.9380101,-32.2496386
WOMPINNIE EAST,"Copper, Gold",Low Significance,CURNAMONA CRATON (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup,140.7869711,-32.1023336
BENITA,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Yerelina Subgroup,139.0716332,-34.2436625
NEW HECLA,"Copper, Silver",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Milendella Member,139.1716732,-34.6174765
PINE HUT,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Carrickalinga Head Formation,139.2413872,-34.6220775
SANDERSON,"Copper, Gold",Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Carrickalinga Head Formation,139.2201782,-34.7238165
WHEAL MARIA,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein,Tapanappa Formation,139.0467612,-35.0998625
WHEAL ALFRED,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Carrickalinga Head Formation,139.2418552,-34.6104375
FLAXMANS VALLEY,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Ulupa Siltstone,139.0760632,-34.5155305
G.F. ANGAS,Copper,Low Significance,KANMANTOO TROUGH (ADELAIDE GEOSYNCLINE),quartz vein unit 4,Normanville Group,139.0518292,-34.5147735
WILD HORSE,Copper,Low Significance,MUSGRAVE PROVINCE,Birksgate Complex,Birksgate Complex,132.7310604,-26.3089602
SAUCEPAN,Copper,Low Significance,WILLYAMA INLIERS (CURNAMONA PROVINCE),hydrothermal alteration,Willyama Supergroup unit 1,140.8785521,-32.3367426
MOOLA,"Copper, Gold",Low Significance,MOONTA SUBDOMAIN (GAWLER CRATON),hydrothermal alteration,Palaeoproterozoic rocks,137.1877596,-33.1302654
OK,Copper,Low Significance,EROMANGA BASIN,quartz vein,Andamooka Limestone,137.2471857,-30.1547594
PENINSULAR,"Copper, Zinc",Low Significance,STUART SHELF,Andamooka Limestone,Andamooka Limestone,137.3339417,-30.3846364
MOUNT MARY,"Copper, Gold",Low Significance,ADELAIDE GEOSYNCLINE,quartz vein,Nuccaleena Formation,138.5497405,-31.1230144
THE DOCTOR,Copper,Low Significance,ADELAIDE GEOSYNCLINE,quartz vein unit 4,dolerite,138.6461195,-31.0878324
